# x-position [um], Intensity [W/cm^2], z-position[mm]
7.000000000000000000e+00,1.680617414294716383e+01,5.000000000000000000e+00
8.000000000000000000e+00,1.988293454117584247e+01,5.000000000000000000e+00
9.000000000000000000e+00,1.763727667222862294e+01,5.000000000000000000e+00
1.000000000000000000e+01,1.545168835506749794e+01,5.000000000000000000e+00
1.100000000000000000e+01,1.662852120951449209e+01,5.000000000000000000e+00
1.200000000000000000e+01,1.438762353999907440e+01,5.000000000000000000e+00
1.300000000000000000e+01,2.068199346171148179e+01,5.000000000000000000e+00
1.400000000000000000e+01,2.196510752103372610e+01,5.000000000000000000e+00
1.500000000000000000e+01,1.690845719532561731e+01,5.000000000000000000e+00
1.600000000000000000e+01,2.125960943722739671e+01,5.000000000000000000e+00
1.700000000000000000e+01,1.903698690354827505e+01,5.000000000000000000e+00
1.800000000000000000e+01,1.575189054140202671e+01,5.000000000000000000e+00
1.900000000000000000e+01,2.552429043764037431e+01,5.000000000000000000e+00
2.000000000000000000e+01,2.996240338312513174e+01,5.000000000000000000e+00
2.100000000000000000e+01,2.865487326523658496e+01,5.000000000000000000e+00
2.200000000000000000e+01,3.382011827945531479e+01,5.000000000000000000e+00
2.300000000000000000e+01,3.427211927403003955e+01,5.000000000000000000e+00
2.400000000000000000e+01,4.382616908034027148e+01,5.000000000000000000e+00
2.500000000000000000e+01,4.616993054736528990e+01,5.000000000000000000e+00
2.600000000000000000e+01,4.962300861674710006e+01,5.000000000000000000e+00
2.700000000000000000e+01,5.208204742033790779e+01,5.000000000000000000e+00
2.800000000000000000e+01,5.220825265395006909e+01,5.000000000000000000e+00
2.900000000000000000e+01,5.550410861606376045e+01,5.000000000000000000e+00
3.000000000000000000e+01,6.324153197108205404e+01,5.000000000000000000e+00
3.100000000000000000e+01,7.259530817886528098e+01,5.000000000000000000e+00
3.200000000000000000e+01,7.924809464672244985e+01,5.000000000000000000e+00
3.300000000000000000e+01,8.553945288533715541e+01,5.000000000000000000e+00
3.400000000000000000e+01,9.133716482140849280e+01,5.000000000000000000e+00
3.500000000000000000e+01,8.835085653228074420e+01,5.000000000000000000e+00
3.600000000000000000e+01,9.712782948875857869e+01,5.000000000000000000e+00
3.700000000000000000e+01,1.051783625701923768e+02,5.000000000000000000e+00
3.800000000000000000e+01,1.095452618981994135e+02,5.000000000000000000e+00
3.900000000000000000e+01,1.056131663871104962e+02,5.000000000000000000e+00
4.000000000000000000e+01,1.139367271373441781e+02,5.000000000000000000e+00
4.100000000000000000e+01,1.133852803300250542e+02,5.000000000000000000e+00
4.200000000000000000e+01,1.142591350732385251e+02,5.000000000000000000e+00
4.300000000000000000e+01,1.167919709199295824e+02,5.000000000000000000e+00
4.400000000000000000e+01,1.140353134127435908e+02,5.000000000000000000e+00
4.500000000000000000e+01,1.199320939047891841e+02,5.000000000000000000e+00
4.600000000000000000e+01,1.125624461956217317e+02,5.000000000000000000e+00
4.700000000000000000e+01,1.078762960815872560e+02,5.000000000000000000e+00
4.800000000000000000e+01,1.062203325771765066e+02,5.000000000000000000e+00
4.900000000000000000e+01,9.919331115070835381e+01,5.000000000000000000e+00
5.000000000000000000e+01,1.031349746007152532e+02,5.000000000000000000e+00
5.100000000000000000e+01,9.002246462022523588e+01,5.000000000000000000e+00
5.200000000000000000e+01,8.872844707829743527e+01,5.000000000000000000e+00
5.300000000000000000e+01,8.578080458261777608e+01,5.000000000000000000e+00
5.400000000000000000e+01,8.057739352258128918e+01,5.000000000000000000e+00
5.500000000000000000e+01,7.366295756222504565e+01,5.000000000000000000e+00
5.600000000000000000e+01,6.971627609639436685e+01,5.000000000000000000e+00
5.700000000000000000e+01,6.387092133992287302e+01,5.000000000000000000e+00
5.800000000000000000e+01,6.381988356223310888e+01,5.000000000000000000e+00
5.900000000000000000e+01,5.391455255036692762e+01,5.000000000000000000e+00
6.000000000000000000e+01,4.485989664811256716e+01,5.000000000000000000e+00
6.100000000000000000e+01,4.337133526457914456e+01,5.000000000000000000e+00
6.200000000000000000e+01,4.243427125632588570e+01,5.000000000000000000e+00
6.300000000000000000e+01,3.314173006974053948e+01,5.000000000000000000e+00
6.400000000000000000e+01,3.594052794872985857e+01,5.000000000000000000e+00
6.500000000000000000e+01,2.754928019115548921e+01,5.000000000000000000e+00
6.600000000000000000e+01,2.603035471365054576e+01,5.000000000000000000e+00
6.700000000000000000e+01,2.399505261594209315e+01,5.000000000000000000e+00
6.800000000000000000e+01,2.426249697741480205e+01,5.000000000000000000e+00
6.900000000000000000e+01,2.136842540633930909e+01,5.000000000000000000e+00
7.000000000000000000e+01,1.809132080084356886e+01,5.000000000000000000e+00
7.100000000000000000e+01,2.101187477286703142e+01,5.000000000000000000e+00
7.200000000000000000e+01,1.740935789574174564e+01,5.000000000000000000e+00
7.300000000000000000e+01,2.122793438450123205e+01,5.000000000000000000e+00
7.400000000000000000e+01,9.377270426506939316e+00,5.000000000000000000e+00
7.500000000000000000e+01,2.207712393348162294e+01,5.000000000000000000e+00
7.600000000000000000e+01,1.515155787256613173e+01,5.000000000000000000e+00
7.700000000000000000e+01,1.950477343549130183e+01,5.000000000000000000e+00
7.800000000000000000e+01,1.744771568961456154e+01,5.000000000000000000e+00
7.900000000000000000e+01,1.943612739636077791e+01,5.000000000000000000e+00
8.000000000000000000e+01,1.381559568552119188e+01,5.000000000000000000e+00
8.100000000000000000e+01,1.807354385019052856e+01,5.000000000000000000e+00
8.200000000000000000e+01,1.366402598673871260e+01,5.000000000000000000e+00
8.300000000000000000e+01,1.860155031381039592e+01,5.000000000000000000e+00
8.400000000000000000e+01,1.449614456212092506e+01,5.000000000000000000e+00
8.500000000000000000e+01,1.779390337784786880e+01,5.000000000000000000e+00
8.600000000000000000e+01,1.421240470934985467e+01,5.000000000000000000e+00
8.700000000000000000e+01,2.062829815249977372e+01,5.000000000000000000e+00
8.800000000000000000e+01,1.378549781659275020e+01,5.000000000000000000e+00
8.900000000000000000e+01,1.543136662198799058e+01,5.000000000000000000e+00
9.000000000000000000e+01,1.587317474021124042e+01,5.000000000000000000e+00
9.100000000000000000e+01,1.643176550367792643e+01,5.000000000000000000e+00
9.200000000000000000e+01,1.397413724874384577e+01,5.000000000000000000e+00
9.300000000000000000e+01,1.507222405574298385e+01,5.000000000000000000e+00
9.400000000000000000e+01,1.285410502987704895e+01,5.000000000000000000e+00
9.500000000000000000e+01,1.763554724275997287e+01,5.000000000000000000e+00
9.600000000000000000e+01,1.578830974827924472e+01,5.000000000000000000e+00
9.700000000000000000e+01,1.621630318834256101e+01,5.000000000000000000e+00
9.800000000000000000e+01,1.865863757368951070e+01,5.000000000000000000e+00
9.900000000000000000e+01,1.488121131427045185e+01,5.000000000000000000e+00
1.000000000000000000e+02,2.025109785251012795e+01,5.000000000000000000e+00
0.000000000000000000e+00,1.198377072523999942e+01,6.000000000000000000e+00
1.000000000000000000e+00,1.341072286279653092e+01,6.000000000000000000e+00
2.000000000000000000e+00,1.406646710188665139e+01,6.000000000000000000e+00
3.000000000000000000e+00,1.496478814976542537e+01,6.000000000000000000e+00
4.000000000000000000e+00,1.650718224759432573e+01,6.000000000000000000e+00
5.000000000000000000e+00,1.507222324059324059e+01,6.000000000000000000e+00
6.000000000000000000e+00,1.650112218845934819e+01,6.000000000000000000e+00
7.000000000000000000e+00,1.636516582852896917e+01,6.000000000000000000e+00
8.000000000000000000e+00,1.258568161707154687e+01,6.000000000000000000e+00
9.000000000000000000e+00,1.969511083878797564e+01,6.000000000000000000e+00
1.000000000000000000e+01,1.367252773001764865e+01,6.000000000000000000e+00
1.100000000000000000e+01,1.678294152096696479e+01,6.000000000000000000e+00
1.200000000000000000e+01,1.649559339265580249e+01,6.000000000000000000e+00
1.300000000000000000e+01,2.335378144040804926e+01,6.000000000000000000e+00
1.400000000000000000e+01,2.270674045855762557e+01,6.000000000000000000e+00
1.500000000000000000e+01,2.515460614142851625e+01,6.000000000000000000e+00
1.600000000000000000e+01,2.596796747350671453e+01,6.000000000000000000e+00
1.700000000000000000e+01,3.059315478688350609e+01,6.000000000000000000e+00
1.800000000000000000e+01,3.163515813796358600e+01,6.000000000000000000e+00
1.900000000000000000e+01,3.045021464600931438e+01,6.000000000000000000e+00
2.000000000000000000e+01,2.550003279974955461e+01,6.000000000000000000e+00
2.100000000000000000e+01,3.689462644355111109e+01,6.000000000000000000e+00
2.200000000000000000e+01,3.960341883855856793e+01,6.000000000000000000e+00
2.300000000000000000e+01,4.422439601054321656e+01,6.000000000000000000e+00
2.400000000000000000e+01,4.579053007010700327e+01,6.000000000000000000e+00
2.500000000000000000e+01,5.381414333718583265e+01,6.000000000000000000e+00
2.600000000000000000e+01,6.049057315406201241e+01,6.000000000000000000e+00
2.700000000000000000e+01,5.507588019320942152e+01,6.000000000000000000e+00
2.800000000000000000e+01,7.024802983461614758e+01,6.000000000000000000e+00
2.900000000000000000e+01,6.699844389357960495e+01,6.000000000000000000e+00
3.000000000000000000e+01,7.035159418682553678e+01,6.000000000000000000e+00
3.100000000000000000e+01,7.668962926368510580e+01,6.000000000000000000e+00
3.200000000000000000e+01,8.359280424466214754e+01,6.000000000000000000e+00
3.300000000000000000e+01,8.729136782183290677e+01,6.000000000000000000e+00
3.400000000000000000e+01,9.474184711200859965e+01,6.000000000000000000e+00
3.500000000000000000e+01,9.536050451449612808e+01,6.000000000000000000e+00
3.600000000000000000e+01,1.051428288132501478e+02,6.000000000000000000e+00
3.700000000000000000e+01,1.011601004582260686e+02,6.000000000000000000e+00
3.800000000000000000e+01,1.088072253668523501e+02,6.000000000000000000e+00
3.900000000000000000e+01,1.070973277179335241e+02,6.000000000000000000e+00
4.000000000000000000e+01,1.156987193893139647e+02,6.000000000000000000e+00
4.100000000000000000e+01,1.169152633928065228e+02,6.000000000000000000e+00
4.200000000000000000e+01,1.179667347451303101e+02,6.000000000000000000e+00
4.300000000000000000e+01,1.157581754832588388e+02,6.000000000000000000e+00
4.400000000000000000e+01,1.101643907251766592e+02,6.000000000000000000e+00
4.500000000000000000e+01,1.169683277082853294e+02,6.000000000000000000e+00
4.600000000000000000e+01,1.130008105057239476e+02,6.000000000000000000e+00
4.700000000000000000e+01,1.039110790408650615e+02,6.000000000000000000e+00
4.800000000000000000e+01,1.083444995558036794e+02,6.000000000000000000e+00
4.900000000000000000e+01,1.059395480283462518e+02,6.000000000000000000e+00
5.000000000000000000e+01,1.014539881965086749e+02,6.000000000000000000e+00
5.100000000000000000e+01,9.216505479100713671e+01,6.000000000000000000e+00
5.200000000000000000e+01,8.876035997733998784e+01,6.000000000000000000e+00
5.300000000000000000e+01,8.752761854776126427e+01,6.000000000000000000e+00
5.400000000000000000e+01,8.076257148610953607e+01,6.000000000000000000e+00
5.500000000000000000e+01,7.377987459816760918e+01,6.000000000000000000e+00
5.600000000000000000e+01,6.880539789640087633e+01,6.000000000000000000e+00
5.700000000000000000e+01,6.571198696911649506e+01,6.000000000000000000e+00
5.800000000000000000e+01,6.671478567566083484e+01,6.000000000000000000e+00
5.900000000000000000e+01,5.932689822691362025e+01,6.000000000000000000e+00
6.000000000000000000e+01,5.279302361950207256e+01,6.000000000000000000e+00
6.100000000000000000e+01,5.191457390622910850e+01,6.000000000000000000e+00
6.200000000000000000e+01,4.652282855621504609e+01,6.000000000000000000e+00
6.300000000000000000e+01,4.239738486870215439e+01,6.000000000000000000e+00
6.400000000000000000e+01,3.101020016264745749e+01,6.000000000000000000e+00
6.500000000000000000e+01,2.987138485457811754e+01,6.000000000000000000e+00
6.600000000000000000e+01,2.765141681509904004e+01,6.000000000000000000e+00
6.700000000000000000e+01,3.059358249989110234e+01,6.000000000000000000e+00
6.800000000000000000e+01,3.166207294369241154e+01,6.000000000000000000e+00
6.900000000000000000e+01,2.708906810010594057e+01,6.000000000000000000e+00
7.000000000000000000e+01,2.356663058661028742e+01,6.000000000000000000e+00
7.100000000000000000e+01,2.494484146722620110e+01,6.000000000000000000e+00
7.200000000000000000e+01,2.248421867833159382e+01,6.000000000000000000e+00
7.300000000000000000e+01,2.075180808284787304e+01,6.000000000000000000e+00
7.400000000000000000e+01,2.355412160014562417e+01,6.000000000000000000e+00
7.500000000000000000e+01,1.294309829598591755e+01,6.000000000000000000e+00
7.600000000000000000e+01,2.085383055864568647e+01,6.000000000000000000e+00
7.700000000000000000e+01,2.033583263120872431e+01,6.000000000000000000e+00
7.800000000000000000e+01,1.503121773179278975e+01,6.000000000000000000e+00
7.900000000000000000e+01,2.155415040011155625e+01,6.000000000000000000e+00
8.000000000000000000e+01,1.233758623892641282e+01,6.000000000000000000e+00
8.100000000000000000e+01,1.497862500863221946e+01,6.000000000000000000e+00
8.200000000000000000e+01,1.617569935382830693e+01,6.000000000000000000e+00
8.300000000000000000e+01,1.283289711034543146e+01,6.000000000000000000e+00
8.400000000000000000e+01,1.788533256719262354e+01,6.000000000000000000e+00
8.500000000000000000e+01,1.702280831051804810e+01,6.000000000000000000e+00
8.600000000000000000e+01,1.781669426730127981e+01,6.000000000000000000e+00
8.700000000000000000e+01,1.511469995533708222e+01,6.000000000000000000e+00
8.800000000000000000e+01,1.297187875650901212e+01,6.000000000000000000e+00
8.900000000000000000e+01,1.706429554986484476e+01,6.000000000000000000e+00
9.000000000000000000e+01,1.890344564763046620e+01,6.000000000000000000e+00
9.100000000000000000e+01,1.645124373617678160e+01,6.000000000000000000e+00
9.200000000000000000e+01,1.618273738228084113e+01,6.000000000000000000e+00
9.300000000000000000e+01,1.631832469877447522e+01,6.000000000000000000e+00
9.400000000000000000e+01,1.486830208657436359e+01,6.000000000000000000e+00
9.500000000000000000e+01,1.476467868426976615e+01,6.000000000000000000e+00
9.600000000000000000e+01,1.690080638651162559e+01,6.000000000000000000e+00
9.700000000000000000e+01,1.114051813768006838e+01,6.000000000000000000e+00
9.800000000000000000e+01,1.621148630770637311e+01,6.000000000000000000e+00
9.900000000000000000e+01,1.088474188773296980e+01,6.000000000000000000e+00
1.000000000000000000e+02,1.586946143112914775e+01,6.000000000000000000e+00
0.000000000000000000e+00,1.816630307757348106e+01,7.000000000000000000e+00
1.000000000000000000e+00,1.985824399245772298e+01,7.000000000000000000e+00
2.000000000000000000e+00,1.745046822040429291e+01,7.000000000000000000e+00
3.000000000000000000e+00,2.063571846737351478e+01,7.000000000000000000e+00
4.000000000000000000e+00,1.719774989010339539e+01,7.000000000000000000e+00
5.000000000000000000e+00,1.871914087053322362e+01,7.000000000000000000e+00
6.000000000000000000e+00,1.702406682356580347e+01,7.000000000000000000e+00
7.000000000000000000e+00,1.565563322570091742e+01,7.000000000000000000e+00
8.000000000000000000e+00,2.054738745302238812e+01,7.000000000000000000e+00
9.000000000000000000e+00,1.387259119400411578e+01,7.000000000000000000e+00
1.000000000000000000e+01,2.028513832578031639e+01,7.000000000000000000e+00
1.100000000000000000e+01,1.967494081792610316e+01,7.000000000000000000e+00
1.200000000000000000e+01,2.958682411700997861e+01,7.000000000000000000e+00
1.300000000000000000e+01,2.756743685858570814e+01,7.000000000000000000e+00
1.400000000000000000e+01,2.550986140901122923e+01,7.000000000000000000e+00
1.500000000000000000e+01,2.829134384426227911e+01,7.000000000000000000e+00
1.600000000000000000e+01,3.119817078018565581e+01,7.000000000000000000e+00
1.700000000000000000e+01,3.264394516852409112e+01,7.000000000000000000e+00
1.800000000000000000e+01,3.425159791343010340e+01,7.000000000000000000e+00
1.900000000000000000e+01,3.773736198334347591e+01,7.000000000000000000e+00
2.000000000000000000e+01,4.143097195106367536e+01,7.000000000000000000e+00
2.100000000000000000e+01,4.439510516525301398e+01,7.000000000000000000e+00
2.200000000000000000e+01,4.051051690817966033e+01,7.000000000000000000e+00
2.300000000000000000e+01,5.097402043167759444e+01,7.000000000000000000e+00
2.400000000000000000e+01,5.448197305180776340e+01,7.000000000000000000e+00
2.500000000000000000e+01,5.860779130785812185e+01,7.000000000000000000e+00
2.600000000000000000e+01,5.812353468806155377e+01,7.000000000000000000e+00
2.700000000000000000e+01,6.259783729888577142e+01,7.000000000000000000e+00
2.800000000000000000e+01,6.835412118142394888e+01,7.000000000000000000e+00
2.900000000000000000e+01,7.419254857181836371e+01,7.000000000000000000e+00
3.000000000000000000e+01,7.872457768746478735e+01,7.000000000000000000e+00
3.100000000000000000e+01,8.192150450036672282e+01,7.000000000000000000e+00
3.200000000000000000e+01,8.473134480798506729e+01,7.000000000000000000e+00
3.300000000000000000e+01,9.334515753037814534e+01,7.000000000000000000e+00
3.400000000000000000e+01,9.400881494927706683e+01,7.000000000000000000e+00
3.500000000000000000e+01,9.923144936741614686e+01,7.000000000000000000e+00
3.600000000000000000e+01,1.048137675811531295e+02,7.000000000000000000e+00
3.700000000000000000e+01,1.079919746150740707e+02,7.000000000000000000e+00
3.800000000000000000e+01,1.031442242247073864e+02,7.000000000000000000e+00
3.900000000000000000e+01,1.104669906552788206e+02,7.000000000000000000e+00
4.000000000000000000e+01,1.102941347244947536e+02,7.000000000000000000e+00
4.100000000000000000e+01,1.097136733271334919e+02,7.000000000000000000e+00
4.200000000000000000e+01,1.163088135842298954e+02,7.000000000000000000e+00
4.300000000000000000e+01,1.170200166192282865e+02,7.000000000000000000e+00
4.400000000000000000e+01,1.171002021380273419e+02,7.000000000000000000e+00
4.500000000000000000e+01,1.186387281542300798e+02,7.000000000000000000e+00
4.600000000000000000e+01,1.104483490120362319e+02,7.000000000000000000e+00
4.700000000000000000e+01,1.140422682799277112e+02,7.000000000000000000e+00
4.800000000000000000e+01,1.113194226496979411e+02,7.000000000000000000e+00
4.900000000000000000e+01,1.017124225436004110e+02,7.000000000000000000e+00
5.000000000000000000e+01,9.677028912951965367e+01,7.000000000000000000e+00
5.100000000000000000e+01,1.017774059205379587e+02,7.000000000000000000e+00
5.200000000000000000e+01,9.688839525725465762e+01,7.000000000000000000e+00
5.300000000000000000e+01,8.914125798159038538e+01,7.000000000000000000e+00
5.400000000000000000e+01,8.586602883201317127e+01,7.000000000000000000e+00
5.500000000000000000e+01,8.721309336522335798e+01,7.000000000000000000e+00
5.600000000000000000e+01,7.780571716372915603e+01,7.000000000000000000e+00
5.700000000000000000e+01,7.077541848468695207e+01,7.000000000000000000e+00
5.800000000000000000e+01,6.960082477492491648e+01,7.000000000000000000e+00
5.900000000000000000e+01,6.148071405644387966e+01,7.000000000000000000e+00
6.000000000000000000e+01,6.017767579397925459e+01,7.000000000000000000e+00
6.100000000000000000e+01,5.162733004060760322e+01,7.000000000000000000e+00
6.200000000000000000e+01,5.905586623779321087e+01,7.000000000000000000e+00
6.300000000000000000e+01,4.725038304656214905e+01,7.000000000000000000e+00
6.400000000000000000e+01,4.255210043552389720e+01,7.000000000000000000e+00
6.500000000000000000e+01,4.159699002316926908e+01,7.000000000000000000e+00
6.600000000000000000e+01,4.236878299059229391e+01,7.000000000000000000e+00
6.700000000000000000e+01,3.459310424869153877e+01,7.000000000000000000e+00
6.800000000000000000e+01,3.433765957204794006e+01,7.000000000000000000e+00
6.900000000000000000e+01,2.984839228876678519e+01,7.000000000000000000e+00
7.000000000000000000e+01,2.719803895876995981e+01,7.000000000000000000e+00
7.100000000000000000e+01,2.479735632368450382e+01,7.000000000000000000e+00
7.200000000000000000e+01,2.313831524218308289e+01,7.000000000000000000e+00
7.300000000000000000e+01,2.192312845558849332e+01,7.000000000000000000e+00
7.400000000000000000e+01,2.354614733811299487e+01,7.000000000000000000e+00
7.500000000000000000e+01,2.134764084226455338e+01,7.000000000000000000e+00
7.600000000000000000e+01,2.278297024951613636e+01,7.000000000000000000e+00
7.700000000000000000e+01,2.064958670527763829e+01,7.000000000000000000e+00
7.800000000000000000e+01,1.599417030188191902e+01,7.000000000000000000e+00
7.900000000000000000e+01,2.240041116555822853e+01,7.000000000000000000e+00
8.000000000000000000e+01,2.165089673464084186e+01,7.000000000000000000e+00
8.100000000000000000e+01,1.565384913985614368e+01,7.000000000000000000e+00
8.200000000000000000e+01,1.863851210109948653e+01,7.000000000000000000e+00
8.300000000000000000e+01,1.793949825456923008e+01,7.000000000000000000e+00
8.400000000000000000e+01,1.650487369571719398e+01,7.000000000000000000e+00
8.500000000000000000e+01,1.703698390852188993e+01,7.000000000000000000e+00
8.600000000000000000e+01,1.710764383609853567e+01,7.000000000000000000e+00
8.700000000000000000e+01,1.500689977516436002e+01,7.000000000000000000e+00
8.800000000000000000e+01,1.308515825300463753e+01,7.000000000000000000e+00
8.900000000000000000e+01,1.147418495452932419e+01,7.000000000000000000e+00
9.000000000000000000e+01,1.418545125870948631e+01,7.000000000000000000e+00
9.100000000000000000e+01,1.501216418867626778e+01,7.000000000000000000e+00
9.200000000000000000e+01,1.757886535372904646e+01,7.000000000000000000e+00
9.300000000000000000e+01,1.526475876425223710e+01,7.000000000000000000e+00
9.400000000000000000e+01,1.290134300523585331e+01,7.000000000000000000e+00
9.500000000000000000e+01,1.214387794726260061e+01,7.000000000000000000e+00
9.600000000000000000e+01,1.585234424900430561e+01,7.000000000000000000e+00
9.700000000000000000e+01,1.250246480335724719e+01,7.000000000000000000e+00
9.800000000000000000e+01,1.536841785811891192e+01,7.000000000000000000e+00
9.900000000000000000e+01,1.801190450767284190e+01,7.000000000000000000e+00
1.000000000000000000e+02,1.569794082844019911e+01,7.000000000000000000e+00
0.000000000000000000e+00,1.791943817294080432e+01,8.000000000000000000e+00
1.000000000000000000e+00,1.964503601547206202e+01,8.000000000000000000e+00
2.000000000000000000e+00,2.081204339125453373e+01,8.000000000000000000e+00
3.000000000000000000e+00,2.272691308682623657e+01,8.000000000000000000e+00
4.000000000000000000e+00,1.594055514814387564e+01,8.000000000000000000e+00
5.000000000000000000e+00,2.198857817158415884e+01,8.000000000000000000e+00
6.000000000000000000e+00,2.056309403109102618e+01,8.000000000000000000e+00
7.000000000000000000e+00,1.993617975195030922e+01,8.000000000000000000e+00
8.000000000000000000e+00,2.515840790780871927e+01,8.000000000000000000e+00
9.000000000000000000e+00,2.777746673933234689e+01,8.000000000000000000e+00
1.000000000000000000e+01,2.417558085143783586e+01,8.000000000000000000e+00
1.100000000000000000e+01,2.553907870765211285e+01,8.000000000000000000e+00
1.200000000000000000e+01,2.588874142655240362e+01,8.000000000000000000e+00
1.300000000000000000e+01,3.179313498255428883e+01,8.000000000000000000e+00
1.400000000000000000e+01,3.305490082334022617e+01,8.000000000000000000e+00
1.500000000000000000e+01,3.137885082472300624e+01,8.000000000000000000e+00
1.600000000000000000e+01,3.788298829442256732e+01,8.000000000000000000e+00
1.700000000000000000e+01,3.274176731704529431e+01,8.000000000000000000e+00
1.800000000000000000e+01,3.484995936557323404e+01,8.000000000000000000e+00
1.900000000000000000e+01,4.645531758258071164e+01,8.000000000000000000e+00
2.000000000000000000e+01,4.237434042586926353e+01,8.000000000000000000e+00
2.100000000000000000e+01,4.950895872054671543e+01,8.000000000000000000e+00
2.200000000000000000e+01,5.178355039352531719e+01,8.000000000000000000e+00
2.300000000000000000e+01,5.799742869463920414e+01,8.000000000000000000e+00
2.400000000000000000e+01,6.123390315311988275e+01,8.000000000000000000e+00
2.500000000000000000e+01,5.676468297178090694e+01,8.000000000000000000e+00
2.600000000000000000e+01,6.559328509999957646e+01,8.000000000000000000e+00
2.700000000000000000e+01,6.846478938173156337e+01,8.000000000000000000e+00
2.800000000000000000e+01,8.028319591775451158e+01,8.000000000000000000e+00
2.900000000000000000e+01,8.097600017354949387e+01,8.000000000000000000e+00
3.000000000000000000e+01,8.283671520445018643e+01,8.000000000000000000e+00
3.100000000000000000e+01,9.049492337333934699e+01,8.000000000000000000e+00
3.200000000000000000e+01,9.278934761306041423e+01,8.000000000000000000e+00
3.300000000000000000e+01,9.433084876248783246e+01,8.000000000000000000e+00
3.400000000000000000e+01,1.043994037961196852e+02,8.000000000000000000e+00
3.500000000000000000e+01,9.586285373907944063e+01,8.000000000000000000e+00
3.600000000000000000e+01,1.011868608189133738e+02,8.000000000000000000e+00
3.700000000000000000e+01,1.056024015042354023e+02,8.000000000000000000e+00
3.800000000000000000e+01,1.054917564418300202e+02,8.000000000000000000e+00
3.900000000000000000e+01,1.151545320629308122e+02,8.000000000000000000e+00
4.000000000000000000e+01,1.125749934768128924e+02,8.000000000000000000e+00
4.100000000000000000e+01,1.184476650009751921e+02,8.000000000000000000e+00
4.200000000000000000e+01,1.150565150482955659e+02,8.000000000000000000e+00
4.300000000000000000e+01,1.087903559439978238e+02,8.000000000000000000e+00
4.400000000000000000e+01,1.205025337873935598e+02,8.000000000000000000e+00
4.500000000000000000e+01,1.123331183013323340e+02,8.000000000000000000e+00
4.600000000000000000e+01,1.131169085477590954e+02,8.000000000000000000e+00
4.700000000000000000e+01,1.133332296193063939e+02,8.000000000000000000e+00
4.800000000000000000e+01,1.118672998025173655e+02,8.000000000000000000e+00
4.900000000000000000e+01,1.081997792326963435e+02,8.000000000000000000e+00
5.000000000000000000e+01,1.032097154349724519e+02,8.000000000000000000e+00
5.100000000000000000e+01,9.666356863644755038e+01,8.000000000000000000e+00
5.200000000000000000e+01,1.007154619314479618e+02,8.000000000000000000e+00
5.300000000000000000e+01,9.379603375271454979e+01,8.000000000000000000e+00
5.400000000000000000e+01,9.718795316253975614e+01,8.000000000000000000e+00
5.500000000000000000e+01,9.273447286757135544e+01,8.000000000000000000e+00
5.600000000000000000e+01,8.214876124773482502e+01,8.000000000000000000e+00
5.700000000000000000e+01,7.458908867688089117e+01,8.000000000000000000e+00
5.800000000000000000e+01,7.725864750499296463e+01,8.000000000000000000e+00
5.900000000000000000e+01,7.264630324955356855e+01,8.000000000000000000e+00
6.000000000000000000e+01,6.836277133670499495e+01,8.000000000000000000e+00
6.100000000000000000e+01,6.305895177626730685e+01,8.000000000000000000e+00
6.200000000000000000e+01,5.901120467803580283e+01,8.000000000000000000e+00
6.300000000000000000e+01,5.948248127050712952e+01,8.000000000000000000e+00
6.400000000000000000e+01,5.027662828162411301e+01,8.000000000000000000e+00
6.500000000000000000e+01,4.775367167723740636e+01,8.000000000000000000e+00
6.600000000000000000e+01,4.697320829591762958e+01,8.000000000000000000e+00
6.700000000000000000e+01,4.445619167360975865e+01,8.000000000000000000e+00
6.800000000000000000e+01,3.921056133824938428e+01,8.000000000000000000e+00
6.900000000000000000e+01,4.144207391637606008e+01,8.000000000000000000e+00
7.000000000000000000e+01,3.706828023210226775e+01,8.000000000000000000e+00
7.100000000000000000e+01,3.179254150920568378e+01,8.000000000000000000e+00
7.200000000000000000e+01,2.854011506755944438e+01,8.000000000000000000e+00
7.300000000000000000e+01,2.977463353435321025e+01,8.000000000000000000e+00
7.400000000000000000e+01,2.220415164323748769e+01,8.000000000000000000e+00
7.500000000000000000e+01,2.484537291562623196e+01,8.000000000000000000e+00
7.600000000000000000e+01,2.685902034120877957e+01,8.000000000000000000e+00
7.700000000000000000e+01,1.940957684451819176e+01,8.000000000000000000e+00
7.800000000000000000e+01,2.358483770023202553e+01,8.000000000000000000e+00
7.900000000000000000e+01,2.137196947108725453e+01,8.000000000000000000e+00
8.000000000000000000e+01,1.267319574531943971e+01,8.000000000000000000e+00
8.100000000000000000e+01,2.186616302356136288e+01,8.000000000000000000e+00
8.200000000000000000e+01,2.183364273257032551e+01,8.000000000000000000e+00
8.300000000000000000e+01,1.472819047046323959e+01,8.000000000000000000e+00
8.400000000000000000e+01,1.303228410224819278e+01,8.000000000000000000e+00
8.500000000000000000e+01,1.740957555895213815e+01,8.000000000000000000e+00
8.600000000000000000e+01,1.227834650181009835e+01,8.000000000000000000e+00
8.700000000000000000e+01,2.295220762844658680e+01,8.000000000000000000e+00
8.800000000000000000e+01,9.810133121383518784e+00,8.000000000000000000e+00
8.900000000000000000e+01,2.050698880122454071e+01,8.000000000000000000e+00
9.000000000000000000e+01,1.458454291924435964e+01,8.000000000000000000e+00
9.100000000000000000e+01,1.554683015287820602e+01,8.000000000000000000e+00
